item_id;category_id;category_name;title;content;type;source;heat;date_time;i_keywords_label;i_class_label;i_entities_label
dcf1f4afd0bd41779c095d9b112e97fa;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第六十八集：抗美援朝炮震云山第一战;;doc;新浪新闻;4;1606147200000;['志愿军', '装备', '敌机', '炮火', '炮兵', '步兵', '火炮', '战役', '火力', '坦克'];['军史回眸', '国际军事', '军事'];['火炮', '坦克', '“喀秋莎”火炮', '志愿军', ' \u3000\u3000战机', '美骑1师8团', '美骑兵1师7团', '坦克--', '中国炮兵', '口径火炮', '中国人民解放军', '美骑兵第1师8团3营', '39军115师345团', '麦克阿瑟', '中国军队', ' \u3000\u3000云山', '“东北三支虎”38', ' \u3000\u300015', '炮兵师', '第42军', '高炮第1团', '以39军', '美军溃不成军', '美骑兵第1师', '彭德怀', '高射炮', '步兵炮连', '志愿军炮弹', '飞机坦克', '日本陆上自卫队', '沃克', '李承晚', '日制92式步兵炮', '美军', '炮兵第1师第26团', '苏制“喀秋莎”火炮', '李承晚军1师第12团', '李承晚军第1师', '山炮连', '炮兵第2师29团', '坦克', '李承晓军', '信号弹', '美军联络机', '第1师5团', '热兵器', '博川', '步兵师', '蒋介石', '主力步兵军', '美救援部队', '中国炮兵师', '火炮352', '美第8集团军', '美第1军预备队骑兵第1师', '云山战斗', '第8集团军', '美1师', '炮弹', '人民军', '大炮', '第40军', '中国人民志愿军', '美骑兵第1师8团', '吴信泉', '第6师', '人民军队', '京麦克阿瑟', '3-4门炮', '美第1骑兵师', ' \u3000\u300016', ' \u3000\u3000彭德怀']
bb441cf99b78489bbea08c62d842a1f9;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第六十七集：这个建制是抗美援朝中不可磨灭的大手笔;;doc;新浪新闻;9;1606147200000;['地区', '部队', '兵团', '部署', '司令部', '战术', '边防军', '基数', '会议', '国防'];['军史回眸', '国际军事', '军事'];['第38军', '第8师', '第26团5连', ' \u3000\u3000部队', '轻机枪540', '中国人民解放军', '吉林西丰', '第2师', '反坦克地雷', '第63军', '第64军', ' \u3000\u3000保卫', '第42军', '解放军', '彭德怀', '第1炮兵师', '火箭筒80具', '防军特种兵部队', '西海岸仁川', '第39军', '东北边防军部队', '特种兵部队', '第65军', '第169师', '重机枪76', '美军', '第19兵团', '步机枪弹药', '横渡鸭绿江', '东北空军', '第27军', '空军', '第9兵团', '火箭炮', '第26军', '第13兵团', '第8炮兵师', '第四野战军炮兵', '步炮', '李聚奎', '美第8集团军', '炮弹', '第171师', '邓华', '特种兵分队', '火器', '第40军', '中国人民志愿军', '美国军队', '第20军', '海龙', '炮兵第1师', '工兵第6团', '第四野战军', '人民军队', '以军', '第2炮兵师', ' \u3000\u3000彭德怀']
68a27be2807445adb32130b738b49821;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第六十六集：揭秘中国出兵抗美援朝决策内幕;;doc;新浪新闻;11;1606147200000;['志愿军', '阵营', '帝国主义', '走狗', '个军', '决策', '战争', '和平', '政治局', '会议'];['军史回眸', '国际军事', '军事'];['美军地面部队', '第38军', '李承晚', '美军', '海军', '聂荣臻', '中国人民解放军', '空军', '毛泽东', '第2师', '第9兵团', '蒋介石', '周士钊', '第7舰队', '渡江', '第42军', '第40军', '中国人民志愿军', '彭德怀', '美国军队', '克拉克', '第50军', '炮兵第1师', '杜鲁门立', '第39军', '人民军队', ' \u3000\u3000彭德怀']
8c5c240d044e4b68be2b2f48de13d707;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第六十五集：亦兵亦农亦工的开国上将王震;;doc;新浪新闻;9;1606147200000;['农垦', '工地', '部队', '业绩', '历史', '指战员', '司令员', '铁路', '将军', '大军'];['军史回眸', '国际军事', '军事'];['亲自指挥前卫部队', '359旅', ' \u3000\u3000王震将军', ' \u3000\u3000王震', '中国人民解放军', '湘赣红军', '蒋介石', '王震', '中国军网 \u3000\u3000人民军队', '拉石头', '王震任农垦部', '意图困死八路军', '冲锋精神', '孙中山', '强渡丹江', '解放军', '359旅旅', '越祁连', '扎根农垦', '突击队', '警卫部队', '解放军铁道兵部队', '人民军队', '冲锋陷阵', '奠基者 \u3000\u3000人民军队', '王震将军']
e3f0971513294bbda3eb1dea9e696e41;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第六十四集：贺龙与西藏的和平解放;;doc;新浪新闻;7;1606147200000;['藏族', '代本', '政府', '部队', '协议', '问题', '中央', '情况', '和平', '战役'];['军史回眸', '国际军事', '军事'];['李安宅', '第五兵团第十八军', '邓小平', '李夫克', '第十八军', '解放军', '刘文辉', '人民解放军', '中国人民解放军', '贺龙', '王其梅', '卢南樵', '解放军大部队', '白利寺格达', '李安宅夫', '青海骑兵支队', ' \u3000\u3000贺龙', '第十八军先遣部队', '驻拉萨部队', '贺龙', '刘伯承', '人民军队', '傅斯仲', '张国华']
e21ffdcd67a94ad0999b35a954a56c5f;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第六十三集：剿匪英雄杨子荣背后的故事;;doc;新浪新闻;11;1606147200000;['土匪', '父亲', '座山雕', '部队', '军人', '调查组', '棚子', '支队', '情况', '命令'];['军史回眸', '国际军事', '军事'];['东北民主联军', '刘俊', '马春英', '魏成友', '刘希茂', '孙大德', '山川', '中国人民解放军', '李荆璞', '山羊胡', '杨子荣', '孙承祺', '民主联军', '国民党中央先遣军第二纵队第二支队', '杨世恩夫', '王洪宾', '日军', '海军支队', '杨世恩', '李伟', '解放军', ' \u3000\u3000海军支队', '张乐山', '东北人民自治军辽南三纵队', '杨子荣“特级侦察英雄”光荣称号', '人民军队', '杨子荣荣立特', '杨宗福']
413865af4b644a00a1500d63a13a0af2;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第六十二集：海南战役的真实细节;;doc;新浪新闻;13;1606147200000;['兄弟', '同志', '敌人', '敌机', '领导', '部队', '我军', '主力', '木船', '战士'];['军史回眸', '国际军事', '军事'];['反共自卫军', '战斗船', '步兵营', '43军', '海军', '海空军', '土炮艇', '马白山', '“旋风”', '中国人民解放军', '40军', '渡海', '四野主力部队', '军舰', '“神兵” \u3000\u3000军', '陈济棠', '东风', '“海硕号”军舰', '英雄部队', '白发银须', '潜渡部队', '解放军', '参谋长甘中正', '琼崖纵队', '薛岳', '大型军舰', '登陆部队', '共军', '山 \u3000\u3000薛岳', ' \u3000\u3000船队', ' \u3000\u3000全军', '北风', '陈永康', '逆风船', '海战部队', '先锋船', '聂荣臻', '鲁湘云', '炮兵连', '登陆共军', '空军', '蒋介石', '红色信号弹', '琼崖', '白马井', '儋州白马井', '刘振华', '东北风', '野战军', '水蛟龙', '罗绍福', '登陆艇', ' \u3000\u3000船行八面风', '大炮', '猛虎登山', ' \u3000\u3000军', '半潜渡半', '戴成宝', '海练部队', '兵舰', '人民军队', '护航队', ' \u3000\u3000潜渡部队', '陆军', '张仲先']
61b47833753f4f06aec7628d669b5382;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第六十一集：渡江战役 旌旗南指下金陵;;doc;新浪新闻;5;1606147200000;['敌军', '部队', '兵团', '部署', '主力', '地向', '前委', '渡江战役', '命令', '集团'];['军史回眸', '国际军事', '军事'];['渡江作战', ' \u3000\u300019', '邓小平', '人民解放军', '中国人民解放军', '中集团军', '火龙', '林木', '张际春', '东集团部队', '蒋介石', '汤恩伯', '金黄', '王建安', '张震', '陈老总', '指挥渡江部队', '渡江', '解放军', '宋时轮', '蒋家王', '镇江线', '蒋贼', '陈毅', '东集团军', '渡江部队', '人民军队', ' \u3000\u3000陈', '李达']
ca9ceba423f24e819f80e9683a15b2e3;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第六十集：粟裕建议和指挥淮海战役的前前后后;;doc;新浪新闻;11;1606147200000;['地区', '敌人', '方向', '淮海战役', '部队', '纵队', '兵团', '命令', '野战军', '集团'];['军史回眸', '国际军事', '军事'];['火炮', '坦克', '刘汝明', '尤金', '美式大炮', ' \u3000\u3000杜聿明', '歼灭淮阴', ' \u3000\u3000援军', '国民党陆军', ' \u3000\u3000战机', '李达', '杜聿明', '邓小平', '决定收缩部队', '中原野战军', '陈士榘', ' \u3000\u3000华东野战军', '人民解放军', '第十一纵队', '中国人民解放军', '杜母', '杜义德指挥中原野战军', '国民革命军机械化部队', '蒋介石', '国民党三支部队', '华东野战军第十三纵队特纵炮兵', '三支部队', '战机', '王建安', '李弥', '第五军军', '苏独立旅', '张翼翔', '野战军', '卡车大炮', '陈军长', '解放军', '轻重机枪', '集团 \u3000\u3000中原野战军', '第八兵团', ' \u3000\u3000恰', '歼黄', '李兵团', '陈毅', '共军', '陈赓', '刘伯承', '人民军队']
8c241bf6a0db4a2fae678dd2e4e9bc30;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第五十九集：淮海战役中毛泽东的全局指导;;doc;新浪新闻;4;1606147200000;['地区', '战略', '敌人', '淮海战役', '我军', '兵团', '兵力', '战役', '战场', '集团'];['军史回眸', '国际军事', '军事'];['第 44军', '刘汝明', '蒋匪之华中', '李达', '陈邓', '杜聿明', '邓小平', '何基沣', '陈士榘', '人民解放军', '地方部队', '中国人民解放军', '徐敌南', '孙元良', '毛泽东', '蒋介石', '华野', '第一纵队', '指导中野部队', '战机', '李弥', '徐蚌作战 \u3000\u3000', '野战军', '第 368-369', '贾汪', '长江', '冯治安', '华野部队', '野战部队', '第八兵团', '中野部队', '陈毅', ' \u3000\u3000华野', '国民党军队', '刘伯承', '人民军队', '刘陈邓', '张克侠']
38b55c3c3ba042ccb4f7a5642548418e;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第五十八集：平津战役的谋略与孙武的“三伐”兵略;;doc;新浪新闻;9;1606147200000;['部队', '平津战役', '形势', '我军', '部署', '条件', '谋略', '战争', '战役', '和平'];['军史回眸', '国际军事', '军事'];['蔡仁山', '晋军第10军', '蒋阎冯', ' \u3000\u3000人民解放军', '陈长捷', '唐山', '解放军', '人民解放军', '中国人民解放军', '美国西太平洋舰队', '东北野战军', '蒋介石', '中央军', '人民军队', '第35军军部']
e86388d3357a4f15882c492b1d4b65f6;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第五十七集：从平津战役看毛泽东与林彪关系;;doc;新浪新闻;8;1606147200000;['敌人', '部队', '纵队', '我军', '兵团', '目的', '地形', '无法', '兵力', '野战军'];['军史回眸', '国际军事', '军事'];['坦克队', '坦克', '刘汝明', '彭泽', '第八十七军', '华北野战军第二兵团', '杨罗耿', '第三一八师', '第九', '侯镜', '军舰“重庆号”巡洋舰', ' \u3000\u3000东北野战军', '工兵爆炸队', '保定守军', '中国人民解放军', '侯少白', '东北野战军', '第七纵队', '毛泽东', '第三十五军', '杨成武', '步兵师', '蒋介石', '中央军', '军舰', '支援陆军', '北面部队', '海军第三舰队', '蒋傅', '张东荪', '张云川', '彭泽湘', '刘亚楼', '唐山', '解放军', '邓华', '蒋匪', '歼塘沽', '第三旅', '陈会攻', '东北部队', '长春', '人民军队', '塔山守备部队', '保安队']
f459e6b0cf5443dca53dbfd469e62fca;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第五十六集：毛泽东20多封电报指挥辽沈战役;;doc;新浪新闻;5;1606147200000;['纵队', '机关', '淮海战役', '辽沈战役', '兵团', '中央', '电报', '野战军', '战场', '全国'];['军史回眸', '国际军事', '军事'];['工农', '刘汝明', '徐业夫', '歼国民党守军', '杜聿明', '邓小平', '中原野战军', ' \u3000\u3000朱德', '炮兵纵队', '中国人民解放军', '国民党守军', '东北野战军', '王耀武', '毛泽东', '蒋介石', '人民解放军华东野战军', '范汉杰', '捡石头', '卢浚泉', '置长春', '李立三', '解放军', '陈独秀', '陈毅', '长春', '歼灭黄伯韬', '国民党军队', '人民军队']
6431b174dd23472a863b57b5db7d8305;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第五十五集：辽沈战役“前指”南下锦州;;doc;新浪新闻;4;1606147200000;['前指', '秘密', '列车', '电台', '部队', '纵队', '我军', '前线', '梯队', '野战军'];['军史回眸', '国际军事', '军事'];['何伟', '工作队', '哈尔滨', '杜平', '王阑西', ' \u3000\u3000东北野战军', '“前指”列车', '辽沈', '中国人民解放军', '吉普', '东北野战军', '黄克诚', '蒋介石', ' \u3000\u3000“前指”', '牤牛屯', '侦察机', ' “前指”列车', '狂风', '李远昌', '肖向荣', '塔山部队', ' \u3000\u3000列车', '解放军', '大炮', '滨江站', ' \u3000\u3000“前指”列车', '杨庚', '人民军队', '炮兵部队']
54b0d2072a064ce1ac6b44fc7ad37777;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第五十四集：临汾攻坚战;;doc;新浪新闻;4;1606147200000;['同志', '敌人', '炮火', '外壕', '部队', '我军', '坑道', '战术', '战役', '工事'];['军史回眸', '国际军事', '军事'];['火炮', '太岳部队', '王墉', '山炮', '晋冀鲁豫部队', '彭绍辉', '陈纳德', '李海永', '任白戈', '人民解放军', '中国人民解放军', '八二迫击炮', '刘邓', '李海水英勇', '黄定基', '以太岳部队', '掩护部队', '轻机枪', '攻城部队', '林立', '梁军', '李周应令吕梁部队', '梁培璜哑巴吃黄连', '大型运输机', '吕梁', '李自成', '野炮', '突击部队', '登城部队', '梁培璜', '半急行军', '陈赓', '徐其昌', '主力部队', '梁木', '炮弹炸药手榴弹', '冲锋枪', '临汾旅', '运输机', '蒋介石', '汾西部队', '毛德兴', '张云', '步炮', '晋冀鲁豫', '李海水', '保卫部队', '八纵', '燃烧弹', '炮弹', '集团军', '步兵冲锋', '突击队', '榴弹炮', '人民军队', '吕梁部队']
425aab6ea032466fa55acf781a519cf5;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第五十三集：从兵败谭家桥到孟良崮大捷;;doc;新浪新闻;3;1606147200000;['学校', '敌人', '部队', '红军', '历史', '左臂', '联系', '军事', '师长', '农村'];['军史回眸', '国际军事', '军事'];['胡天桃英勇', '解放军打援队伍', '解放军阵营', '杜聿明', '俺们国军', '中国人民解放军', '怀玉山', '孟良崮', '王耀武', '蒋介石', '泰安', '洪杨', '国民党部队', '国民党援军', '胡天桃', '山河垂泪', '王鼎钧', '“战神”级人物', '第1旅', '解放军', '蒋介石忠', '飞黄腾达', '红军', '陈诚', '镇压工农', '陈毅', '共军', '国民党军队', '人民军队', '主力部队', '蒋校长坐', '刘畴西']
ce2ac1a39d4c40bb9bd9ec84a3bc97e2;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第五十二集：四战四平;;doc;新浪新闻;8;1606147200000;['土匪', '部队', '纵队', '我军', '民主', '联军', '部署', '纪念馆', '战役', '军队'];['军史回眸', '国际军事', '军事'];['四平国民党守军', '马德里', '路西守军', '东北民主联军主力部队', '石佛寺', '东北人民解放军', '辽沈', '中国人民解放军', ' \u3000\u3000东北人民解放军攻城部队', '第七纵队', '刘邓', '钟伟', '梁兴', ' \u3000\u3000国民党军队', '蒋军', '辽北省警察总队', '八路军', '卫立煌', '守城部队', '辽吉', '四平保卫战 \u3000\u3000东北民主联军', '战史厅', '刘翰东', '人民解放军第七纵队', '苏联红军', '日伪军队', '冲锋号', '解放军', '万毅纵队', '陈诚', '辽西军区保一旅', '西满纵队', '李天佑', '八旅', '步枪', '炮兵部队', '蒋介石援兵', '四平部队', '东北民主联军', '国民党主力部队', '国民党守军', '第一纵队', '蒋介石', '四平守军', '第三纵队', '苏军', '张东楷', '晋冀鲁豫', '民主联军', '保安部队', '日军', '直属炮兵团', '东北人民解放军第一纵队', '邓华', '民主联军西满三师之七旅', '国民党军队', '人民军队']
80fa9e9743c444e0a6e61bcc9610de52;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第五十一集：“无敌上将”李天佑;;doc;新浪新闻;11;1606147200000;['同志', '土匪', '敌人', '天佑', '部队', '红军', '司令员', '日军', '战士', '全国'];['军史回眸', '国际军事', '军事'];['吕梁山', '日本侵略军', '中央红军', '邓小平', '短枪', '湘江', '人民解放军', '中国人民解放军', '东北民主联军第一纵队', '红四方面军', '第五师', '马鸿宾', '八路军', '张云逸', '红三军团', '主攻部队', '杨得志', '指挥部队', '红一方面军', '八路军第一一五师', '加强战略预备队', '刘亚楼', '歼国民党军第七十军', '解放军', '杨勇', '红军', '彭德怀', '陈光', '李明瑞', '指挥突击部队', '李天佑', '红七军', '东北民主联军', '白崇禧', '第一线部队', '聂荣臻', '刘海清', '黄克诚', '第一纵队', '蒋介石', '黄永胜', '孙毅', '后卫部队', '八路军旅', '步炮', '教导总队', '徐海东', '日军', '解放军驻广西部队', '红七军五十八团', '飞机大炮', '李天佑指挥部队', '中国工农红军第七军', '武士道精神', '邓华', '突击队', '国民党军队', '人民军队', '刘伯承', '南宁教导总队']
052eda248dee445aa4c3c4ce1b2744ef;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第五十集：粟裕挥师四渡长江;;doc;新浪新闻;10;1606147200000;['地区', '地方', '部队', '纵队', '机关', '军区', '人员', '干部', '船工', '前委'];['军史回眸', '国际军事', '军事'];['横渡长江', '渡船', '邓小平', '毗卢寺', '新四军', '陈士榘', '四渡长江', '中国人民解放军', '第九兵团', '农历', ' \u3000\u3000粟裕指挥侦察分队', '一尊尊威武', '军舰', '战机', '苏皖支队', '严振衡', '东路部队', '长江防线', '苏中军区部队', '贾汪', '长江', '解放军', '巡逻艇', '红军', '风大晕船', '第十兵团军', '李培要', '征集渡船', '陈毅', '长江南岸', '渡江准备', '第七兵团', '三渡长江', '无数战船', '江阴', '渡江进行阻拦', '苏南部队', '蒋介石', '李长江', '第三纵队', '王建安', '张震', '野战军', '一渡长江', '日军', ' \u3000\u3000人民解放军', '苏浙军区部队', '第四纵队', '渡江', '皖南部队', '大炮', '镇江', '北渡', '人民军队']
912c6d90099b4c0cb292aa8a544b0237;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第四十九集：抗日劲旅东江纵队鏖战华南;;doc;新浪新闻;11;1606147200000;['抗日', '敌人', '游击队', '黄友', '部队', '根据地', '日军', '情报', '抗战', '百花', '淑桓'];['军史回眸', '国际军事', '军事'];[' \u3000\u3000东江纵队', '飞鹰队', '原子弹', '美军', '\u3000\u3000王作尧', '陈纳德', '新四军', '尼米兹', '中国人民解放军', ' \u3000\u3000■人物 \u3000\u3000英雄母', '赖志强', '中队', '李明', '黄友塞', '东江纵队机', '日伪军', '“神风特攻队”飞机', '八路军', '东江纵队', '轻机枪', '\u3000\u3000广九', '日军华南舰队', '王作尧', '日军', '王国梁', '杨奇', '解决部队', '长濑', '日军129师团', '李淑桓', '东江纵队', '琼崖纵队', '第三中队', '美国太平洋舰队', '人民军队', '美军海军', '歼伪警中队', '尖兵队']
8cb5c5bf234640ccabc43de4f8fb218a;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第四十八集：吕正操人生中的三件大事;;doc;新浪新闻;11;1606147200000;['全团', '抗日', '敌人', '领导', '部队', '官兵', '我军', '迫击炮', '日军', '敌后'];['军史回眸', '国际军事', '军事'];['迫击炮', '坦克', '日本侵略军', '东北民主联军', '自卫军', '日军', '梅花镇守军', '日军板桓师团第二十四联队', '重迫击炮', '红军', '旱川丹治', '东北军第五十三军', '中国人民解放军', '重机枪', '中队', '东北军卫队旅', '中央军', '东北军', '坦克7', '人民自卫军', '人民军队', '八路军']
80b477cdac614fafa89dc07f680c04ee;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第四十七集：从华北抗战看军史;;doc;新浪新闻;14;1606147200000;['成本', '敌人', '八路军', '悬崖', '日军', '战俘', '突围', '俘虏', '日寇', '战士'];['军史回眸', '国际军事', '军事'];[' \u3000\u3000三 \u3000\u3000', '第36师团', '王健', '陈士榘', '中国人民解放军', ' \u3000\u3000八路军', '农历', '西奥多·库克夫', '八路军', '王默磐', '胡德林', '八路军第385旅', '宋学义', '日军第一军', '樊建川', '王文兴', '水龙头', '日本兵', '日本特种部队', '小林勇', '王默磬正', '聂荣臻', '曹加藤幸夫', '步兵第三八一大队第五中队', '黄君珏', ' \u3000\u3000历史', '掩护者弹', '缴枪', '山西省黎城县八路军', '李林', '步兵联队', '刘荣奎', ' \u3000\u3000马宝玉', '四川建川', '子弹', '日军', '第224联队', '李连山', '日本侵略军北支那方面军第一军', '八路军战士掩护主力部队', '鹈野晋太郎', '岩松义', '八路军343旅', '晋察冀', '步兵第223联队', '军犬背毛', '日军中队', '人民军队', '枪弹', '加藤幸夫']
227bd1061f2846018332137855561282;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;"九十三事述征程第四十六集：被尘封的""抗战第一大捷""";;doc;新浪新闻;4;1606147200000;['抗联', '抗日', '党史', '领导', '记者', '部队', '日军', '抗战', '天野', '墙缝'];['军史回眸', '国际军事', '军事'];['骆宾基', '后备军', '修枪', '李杜将军', '中国人民解放军', '皇军', '东北义勇军', '中国军队', '中国抗联教导旅', '日本关东军', '李杜', '八路军', '天野部队', '联军第四军', '三八式步枪2000', ' 李延禄', '王德林', '李长发', '三八枪', '孔宪荣', '彭施鲁', '周长庆', '步枪', '黄强', '五军', '三八式步枪', '隐瞒天野部队', '李刚', '李延禄', '孙女李戈', '中队', '李宗福', '王任', ' \u3000\u3000天野', '第二路军', '机械化部队', '自卫军', '日军', '掩盖天野部队', '东军第二师团', '王德林营长', '炮弹', '四军', '义勇军', '东北军', '人民军队', '王德林救国军', '张克', '天野', '歼灭战 \u3000\u3000']
1d03d33a24624ec7b8baa927ac1b6bdb;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;"如何只用1艘潜艇就干掉航母 有时只需要点""神助攻 """;;doc;新浪新闻;9;1606147200000;['魔导师', '鱼号', '陨石', '日军', '射水', '援军', '信浓号', '大风', '损失', '舰队'];['军史回眸', '国际军事', '军事'];['虎豹', '射水鱼号潜艇 \u3000\u3000射水鱼号', ' \u3000\u3000射水鱼号', '王邑', '美军', '马里亚纳', '潜艇三舰', '王寻', '四发鱼雷', '“信浓”号', '战列舰', '驱逐舰', '美国“射水鱼号”潜艇', '航空母舰', '吴杰', '美国潜艇', '“雪风”号三艘驱逐舰', '信浓号航空母舰', '“矶风”号', '北军', '朱棣军队', ' “滨风”号', '刘秀成', '雷达', '射水鱼号', '狂风', '潜艇攻击航母', '王朗', '日军', '日本舰队', '鱼雷', '大和级战列舰', '刘秀', '歼灭汉军', '潜艇', '王莽军', '航母', '美国军队', '战舰', ' \u3000\u300030', '远征军', '“矶风”号驱逐舰', '“水镜八奇” \u3000\u3000', '日本联合舰队', '日本军队']
534102377ccb42198594d80451f19b75;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第四十五集：细说东北抗联的十位开国将军;;doc;新浪新闻;8;1606147200000;['抗联', '同志', '抗日', '军衔', '军区', '联军', '司令部', '炮兵', '参谋长', '历任'];['军史回眸', '国际军事', '军事'];['飞机', '王明', ' \u3000\u30003', '孙三', '辽沈', '中国人民解放军', '吉林磐石', '坦克师', '李荆璞', '晋察冀军', '孟良崮', '第一军团第十二支队队', '东北野战军', ' \u3000\u30002', '第七纵队', ' \u3000\u30001', '东北民主联军战车团', '苏联红军88旅', '八路军', '苏联红军第八十八独立步兵旅', '东北抗日联军', '长江', '英雄部队', '苏联红军', '红一军团骑兵团', '第3支队支队', ' \u3000\u300010', '76万日军', '教导旅', '解放军', '东北野战军炮兵', '苏联远东军第2方面军', '红军', ' \u3000\u30009', '李钟奇', '彭施鲁', '联军', '第五支队', '炮兵部队', '辽南义勇军', '霍川', '东北人民革命军', '哈尔滨', '东北民主联军', ' 王明', '李延禄', '山西高平', ' \u3000\u30006', '聂荣臻', '解放军炮兵', '东北人民自治军东北坦克', '东北抗日义勇军', '第五军军部', '第88旅', '炮兵团', '第四野战军特种兵', ' \u3000\u30005', '童长荣', '苏军', '四野特种兵', '第四野战军四十八军', '东北抗日军队', '渡江', ' \u3000\u3000东北抗日联军', '反日义勇队队', ' \u3000\u30007', '义勇军', '中国人民志愿军', '坦克部队', '晋察冀野战军', '刘曙华', '晋冀豫', '王效明', '反日救国军', '孙三是黑龙江宁安', '红军队', '东北军', '冯仲云', '东北第一支坦克部队', '夏云杰', '东北民主联军炮兵团', '王德泰', '人民军队', '八路军骑兵支队']
05fe3f7e904f481f92201b3922960ca9;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第四十四集：抗联烈士赵一曼后代的追忆;;doc;新浪新闻;18;1606147200000;['父亲', '来源', '母亲', '奶奶', '孩子', '烈士', '战争', '信念', '日寇', '遗书'];['军史回眸', '国际军事', '军事'];['尊汉白玉', '吴淞', '第三军', '赵一曼 \u3000\u3000陈红', '丈夫陈达邦', '克里米亚海滨', '赵一曼顺利', '中国人民解放军', '李坤泰', '陈掖贤', '赵尚志', '东北人民革命军第一师', '陈红', '李坤杰', '赵一曼', '人民军队', ' \u3000\u3000赵一曼', '赵一曼孙女', '陈达邦', '陈明']
dc856099d1fd4f8e88d5fd5b8bff542a;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第四十三集：赵尚志将军最后的战斗;;doc;新浪新闻;12;1606147200000;['抗联', '敌人', '抗日', '子弹', '梧桐', '鹤立', '部队', '特务', '警备队', '金矿'];['军史回眸', '国际军事', '军事'];['李树森', '赵尚志明白', '王永孝', '鹤立县警务科', '特务刘德山', '刘德山头', '刘德山', '日军', '枪械', '姜立新', '解放军', '中国人民解放军', '日本军部队', '王秀峰', '警备队', '赵尚志杰', '赵尚志', '鹤立县警备队', '穴泽武夫', '人民军队', '逊河战斗']
c90cc2d78eb84f01a53246b4f4aa1f07;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第四十二集：周保中临危不惧机智脱险;;doc;新浪新闻;7;1606147200000;['抗联', '敌人', '局势', '脱险', '草甸子', '衣服', '地向', '军长', '余地', '战士'];['军史回眸', '国际军事', '军事'];['五军', '催马', '第五军', '日军', '东北反日联合军', '警卫队', '四军', '解放军', '崔石泉', '工夫', '中国人民解放军', '许凤山', '杨德龙', '人民军队', '步枪', '凤山']
8b17303300c641dc8b227aec9fdb94d3;a7d7b2f01de741b0a16e21bfd4a9bfd5;军事/军史回眸;九十三事述征程第四十一集：揭秘杨靖宇殉国前的最后几天;;doc;新浪新闻;8;1606147200000;['抗联', '警察队', '敌人', '抗日', '部队', '报告', '公路', '队伍', '力量', '战士'];['军史回眸', '国际军事', '军事'];['飞机', '工作队', '日军', '以警防队', '日伪军队', '刘福', '解放军', '警防队', '中国人民解放军', '崔（胄峰）部队', '尔特式三号手枪', '行政警察森林警察队', '唐警察队', '李正', '天刚朦朦亮', '人民革命军', '崔胄峰', '中队', '警察队', '李广荣', '黄生发', '联军', '崔志武警察队', '人民军队']
